Name,price,type,bairro,address,url,latitude,longitude,tipo_novo
Parrilla La Recoleta,150,Argentina,Perdizes,"Rua Caiubi, 155, Perdizes, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/parrilla-la-recoleta-perdizes-zona-oeste,-23.5414650000,-46.6703330000,Argentina
Bossa,150,"Contemporânea, Bebidas",Jardim Paulista,"Alameda Lorena, 2008, Jardim Paulista, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bossa-jardim-paulista,-23.5608140000,-46.6692040000,Contemporânea
General,130,Brasileira,Pinheiros,"Rua Lisboa, 35, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/general-pinheiros-zona-oeste,-23.5636666667,-46.6768333333,Brasileira
Kitchin,120,"Japonesa, Sushi",Itaim Bibi,"Rua Iaiá, 83, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/kitchin-itaim-bibi,-23.5866280000,-46.6780500000,Japonesa
A Tal da Pizza,130,Pizza,Itaim Bibi,"Rua Doutor Mário Ferraz, 351, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/a-tal-da-pizza-itaim-bibi,-23.5836666667,-46.6860000000,Pizza
Guinza Sushi,120,"Japonesa, Sushi",Jardim Paulista,"Alameda Jaú, 540, Jardim Paulista, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/guinza-sushi-jardim-paulista,-23.5661666667,-46.6545000000,Japonesa
Black Dog,80,"Fast food, Americana",Jardim Paulista,"Al. Joaquim Eugênio de Lima, 612, Jardim Paulista, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/black-dog-jardim-paulista,-23.5667510000,-46.6516420000,Americana
Braugarten,120,Alemã,Vila Mariana,"Shopping Metrô Santa Cruz - Piso L2, Rua Domingos de Morais, 2564, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/braugarten-vila-mariana,-23.5988333333,-46.6366666667,Alemã
Patriarca Costelaria & Cerveja Gelada,100,"Brasileira, Comida de bar",Vila Madalena,"Rua Mourato Coelho, 1059, Vila Madalena, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/patriarca-costelaria-cerveja-gelada-vila-madalena,-23.5585000000,-46.6910000000,Comida de bar
Horta Café & Bistrô,100,"Pastelaria, Comida saudável",Pinheiros,"Rua Costa Carvalho, 159, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/horta-cafe-bistro-pinheiros,-23.5613830000,-46.6990050000,Pastelaria
Burger Table,60,Hamburgueria,Itaim Bibi,"Rua Tabapuã, 1445, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/burger-table-itaim-bibi,-23.5856020000,-46.6843650000,Hamburgueria
Fração da Pizza,70,Pizza,Pinheiros,"Rua dos Pinheiros, 466, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/fracao-da-pizza-pinheiros,-23.5655000000,-46.6825000000,Pizza
Bárbaro,100,Argentina,Itaim Bibi,"Rua Doutor Sodré, 241, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/b%C3%A1rbaro-itaim-bibi,-23.5920000000,-46.6738333333,Argentina
Cantina Piolin,100,Italiana,Consolação,"Rua Augusta, 311, Consolação, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/cantina-piolin-consola%C3%A7%C3%A3o-centro,-23.5511666667,-46.6491666667,Italiana
Goose Island Brewhouse,35,Bebidas,Pinheiros,"Rua Baltazar Carrasco, 191, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/goose-island-brewhouse-pinheiros,-23.5652170000,-46.6940910000,Bebidas
Bar Quintal da Mooca,150,"Brasileira, Nordestina, Comida de bar",Mooca,"Rua Lituânia, 454, Mooca, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-quintal-da-mooca-mooca-zona-leste,-23.5639310000,-46.5879300000,Comida de bar
Parada do Galeto,120,Grelhados,Tatuapé,"Rua Antonio Camardo, 402, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/parada-do-galeto-tatuap%C3%A9-zona-leste,-23.5494140000,-46.5640070000,Churrasco
Jardim Secreto,100,Internacional,Perdizes,"Rua Caraíbas, 389, Perdizes, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/jardim-secreto-perdizes,-23.5315000000,-46.6816666667,Internacional
Galpão da Pizza,80,Pizza,Perdizes,"Rua Doutor Augusto de Miranda, 1156, Pompéia, Perdizes, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/galpao-da-pizza-perdizes-zona-oeste,-23.5329340000,-46.6911520000,Pizza
Rock & Ribs,80,Americana,Perdizes,"Bourbon Shopping - Piso Perdizes, Rua Turriassú, 2100, Perdizes, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/rock-ribs-perdizes-zona-oeste,-23.5275560000,-46.6802250000,Americana
Sweet Pimenta,70,"Contemporânea, Sobremesa",Itaim Bibi,"Rua Doutor Mário Ferraz, 597, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/sweet-pimenta-itaim-bibi,-23.5855000000,-46.6850000000,Contemporânea
Bartô Gelateria,25,Gelados,Tatuapé,"Rua Itapura, 1522, São Paulo 03310000",https://www.zomato.com/pt/sao-paulo-sp/bart%C3%B4-gelateria-tatuap%C3%A9,-23.5520026819,-46.5648201027,Sobremesa
Gardênia Restô,130,Nordestina,Pinheiros,"Praça dos Omaguás, 110, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/gard%C3%AAnia-rest%C3%B4-pinheiros-zona-oeste,-23.5615090000,-46.6923060000,Brasileira
Effendi,50,"Árabe, Fast food",Bom Retiro,"Rua Dom Antônio De Melo, 77, Bom Retiro, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/effendi-bom-retiro,-23.5341270000,-46.6308510000,Árabe
Paellas Pepe,300,Espanhola,Ipiranga,"Rua Bom Pastor, 1660, Ipiranga, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/paellas-pepe-ipiranga-zona-sul,-23.5908120000,-46.6072040000,Espanhola
Otávio Machado Restaurante,100,"Brasileira, Pastelaria",Santo Amaro,"Rua Capitão Otávio Machado, 283, Chácara Santo Antônio, Santo Amaro, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/ot%C3%A1vio-machado-restaurante-santo-amaro-zona-sul,-23.6363333333,-46.6990000000,Brasileira
Nagai,30,Japonesa,Saúde,"Avenida Fagundes Filho, 333, Saúde, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/nagai-sa%C3%BAde-zona-sul,-23.6269500000,-46.6382750000,Japonesa
Hot King,35,Fast food,República,"Rua Marcondes, 128, República, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/hot-king-rep%C3%BAblica,-23.5357420000,-46.6508200000,Fast food
Villa Roma,70,Pizza,Tatuapé,"Rua Serra de Jurea, 215, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/villa-roma-tatuap%C3%A9,-23.5459300000,-46.5715200000,Pizza
Chácara Santa Cecília,180,Brasileira,Pinheiros,"Rua Ferreira de Araujo, 601, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/ch%C3%A1cara-santa-cec%C3%ADlia-pinheiros,-23.5630430000,-46.6979060000,Brasileira
Cannoleria Casa di Dante,70,Sobremesa,Consolação,"Instituto Cultural Ítalo-Brasileiro, Rua Frei Caneca, 1071, Consolação, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/cannoleria-casa-di-dante-consola%C3%A7%C3%A3o,-23.5541920000,-46.6546690000,Sobremesa
Chip's Burger,80,Americana,Santana,"Rua Doutor César, 888, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/chips-burger-santana-zona-norte,-23.5033333333,-46.6348333333,Americana
Boteco Dom José,45,"Brasileira, Comida de bar",República,"Galeria Metrópole, Loja 48A, Praça Doutor José Gaspar, 122, República, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/boteco-dom-jos%C3%A9-rep%C3%BAblica-centro,-23.5468333333,-46.6425000000,Comida de bar
Lambe-Lambe,100,Brasileira,Consolação,"Rua Aracaju, 239, Higienópolis, Consolação, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/lambe-lambe-consola%C3%A7%C3%A3o,-23.5439000000,-46.6605540000,Brasileira
La Central,30,"Mexicana, Street food",República,"Edifício Copan, Avenida Ipiranga, 200, Loja 53, República, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/la-central-rep%C3%BAblica,-23.5467830000,-46.6446710000,Mexicana
Ita,50,Brasileira,República,"Rua do Boticário, 31, República, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/ita-rep%C3%BAblica,-23.5424680000,-46.6385760000,Brasileira
Tirreno's,35,Comida de bar,Consolação,"Rua Frei Caneca, 649, Consolação, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/tirrenos-consola%C3%A7%C3%A3o,-23.5538333333,-46.6535000000,Comida de bar
Vila Angélica,60,Brasileira,Consolação,"Avenida Angélica, 2266, Consolação, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/vila-ang%C3%A9lica-consola%C3%A7%C3%A3o,-23.5516490000,-46.6609340000,Brasileira
Wan Fu,50,Chinesa,Mooca,"Rua Juventus, 416, Mooca, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/wan-fu-mooca-zona-leste,-23.5755000000,-46.5916666667,Chinesa
Central Park,100,Brasileira,Lapa,"Avenida Ermano Marchetti, 569, Lapa, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/central-park-lapa-zona-oeste,-23.5153250000,-46.6970888889,Brasileira
Charme da Paulista,60,"Brasileira, Comida de bar",Jardim Paulista,"Avenida Paulista, 1499, Loja 06/07, Jardim Paulista, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/charme-da-paulista-jardim-paulista,-23.5621666667,-46.6556666667,Comida de bar
Manihi Sushi,150,"Sushi, Japonesa",Perdizes,"Rua Apinajés, 1359, Perdizes, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/manihi-sushi-perdizes-zona-oeste,-23.5420000000,-46.6833333333,Japonesa
Pizzaria DiCaprio,40,"Pizza, Italiana",Liberdade,"Rua Conselheiro Furtado, 638, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/pizzaria-dicaprio-liberdade,-23.5585040000,-46.6329480000,Pizza
Bar do Paco,95,"Brasileira, Marisqueira",Tatuapé,"Rua Itapura, 1547, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-do-paco-tatuap%C3%A9-zona-leste,-23.5523750000,-46.5647250000,Brasileira
Stuppendo,30,"Gelados, Sobremesa, Pastelaria",Moema,"Rua Canário, 1321, Moema, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/stuppendo-moema-zona-sul,-23.6058940000,-46.6715130000,Pastelaria
Madre Perola,120,Marisqueira,"Bela Vista, Centro","Rua Avanhandava, 22, Bela Vista, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/madre-perola-bela-vista,-23.5498333333,-46.6451666667,Comida de bar
Sabor Latino,80,Sul Americana,Perdizes,"Rua Doutor Miranda de Azevedo, 633, Pompéia, Perdizes, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/sabor-latino-perdizes,-23.5299510000,-46.6901810000,Americana
Savana,65,"Brasileira, Pizza, Churrasco",Butantã,"Avenida Vitla Brasil, 398, Butantã, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/savana-butant%C3%A3,-23.5709583333,-46.7077750000,Pizza
Hideki Sushi,270,"Sushi, Japonesa",Pinheiros,"Rua dos Pinheiros, 70, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/hideri-sushi-pinheiros-zona-oeste,-23.5643333333,-46.6790000000,Japonesa
Yoka,40,"Brasileira, Fast food",Liberdade,"Rua dos Estudantes, 37, Liberdade, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/yoka-liberdade-centro,-23.5555388889,-46.6347694444,Brasileira
Pizzaria Ramos,50,Pizza,Cambuci,"Rua Antônio Tavares, 108, Cambuci, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/pizzaria-ramos-cambuci-centro,-23.5713333333,-46.6255000000,Pizza
Graça Mineira,60,"Brasileira, Mineira",Vila Mariana,"Rua Machado Bittencourt, 75, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/graca-mineira-vila-mariana,-23.5978333333,-46.6383333333,Brasileira
Confeitaria Dama,40,Sobremesa,Pinheiros,"Rua Ferreira de Araújo, 376, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/confeitaria-dama-pinheiros,-23.5605060000,-46.6980560000,Sobremesa
Sushi Hiroshi,100,Japonesa,Santana,"Rua Capitão Manuel Novais, 189, Santana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/sushi-hiroshi-santana-zona-norte,-23.5023910000,-46.6391550000,Japonesa
Bar Mooca,60,"Brasileira, Comida de bar",Mooca,"Rua Doutor João Batista de Lacerda, 728, Mooca, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/bar-mooca-mooca,-23.5525000000,-46.5878333333,Comida de bar
Senzala,180,Churrasco,Alto de Pinheiros,"Praça Panamericana, 41, Alto de Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/senzala-alto-de-pinheiros,-23.5546666667,-46.7083333333,Churrasco
Marcel,220,Francesa,Jardim Paulista,"Quality Suites, Rua da Consolação, 3555, Jardim Paulista, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/marcel-jardim-paulista,-23.5633333333,-46.6710000000,Francesa
Degas,80,"Italiana, Pizza",Pinheiros,"Rua Teodoro Sampaio, 568, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/degas-pinheiros,-23.5566666667,-46.6761666667,Pizza
Achapa,100,"Americana, Fast food",Cambuci,"Avenida Lins de Vasconcelos, 1353, Cambuci, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/a-chapa-1-cambuci-centro,-23.5752694444,-46.6232694444,Americana
Via Café,100,Pastelaria,Moema,"Avenida Jacutinga, 365, Moema, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/cafe-moema-zona-sul,-23.6021666667,-46.6665000000,Pastelaria
Sushi Lika,200,Japonesa,Liberdade,"Rua dos Estudantes, 152A, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/sushi-lika-liberdade-centro,-23.5555083333,-46.6339694444,Japonesa
Arabin,50,Árabe,Perdizes,"Avenida João Ramalho, 716, Perdizes, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/arabin-perdizes-zona-oeste,-23.5353470000,-46.6729290000,Árabe
Matsuya,100,Japonesa,Vila Mariana,"Rua Leandro Duprê, 848, Vila Clementino, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/matsuya-1-vila-mariana,-23.5873333333,-46.6268333333,Japonesa
Flores na Varanda,50,Brasileira,Lapa,"Rua Camilo, 455, Lapa, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/flores-na-varanda-lapa-zona-oeste,-23.5295000000,-46.6961666667,Brasileira
Chopperia Liberdade,80,"Japonesa, Comida de bar, Grelhados",Liberdade,"Rua da Glória, 523, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/choperia-liberdade-liberdade,-23.5581010000,-46.6340620000,Japonesa
Oguru Sushi & Bar,100,"Sushi, Japonesa",Itaim Bibi,"Rua Campos Bicudo, 141, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/oguru-sushi-bar-itaim-bibi,-23.5814820000,-46.6823440000,Japonesa
Cristal Pizza,100,"Pizza, Grelhados",Pinheiros,"Rua Professor Artur Ramos, 551, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/cristal-pizza-pinheiros,-23.5838240000,-46.6893840000,Pizza
Lagoa Tropical,50,Vegetariana,Vila Mariana,"Rua Borges Lagoa, 408, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/lagoa-tropical-vila-mariana,-23.5971666667,-46.6405000000,Vegetariana
Vilinha Doces,30,Sobremesa,Lapa,"Rua Tito, 837, Lapa, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/vilinha-doces-lapa-zona-oeste,-23.5280000000,-46.6998333333,Sobremesa
Carlitos,80,"Italiana, Pizza",Vila Mariana,"Rua França Pinto, 1347, Vila Mariana, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/carlitos-vila-mariana-zona-sul,-23.5900770000,-46.6489420000,Pizza
Yabany,150,Japonesa,Itaim Bibi,"Rua Professor Atílio Innocenti, 53, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/yabany-itaim-bibi,-23.5878333333,-46.6811666667,Japonesa
Casa da Pizza,80,"Italiana, Pizza",Campo Grande,"Avenida Atlântica, 3999, Interlagos, Campo Grande, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/casa-da-pizza-campo-grande,-23.7136770000,-46.7086130000,Pizza
Dona Deôla,50,"Padaria, Brasileira",Perdizes,"Avenida Pompéia, 1937, Pompéia, Perdizes, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/dona-deola-perdizes-zona-oeste,-23.5403694444,-46.6904250000,Padaria
Brigadeiro Doceria & Café,50,Sobremesa,Pinheiros,"Rua Padre Carvalho, 91, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/brigadeiro-doceria-cafe-pinheiros-zona-oeste,-23.5606040000,-46.6965110000,Sobremesa
Chez Moná,40,Padaria,Pinheiros,"Rua Capitão Antônio Rosa, 394, Pinheiros, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/chez-mona-pinheiros,-23.5666666667,-46.6851666667,Padaria
Tanka,130,Asiática,Liberdade,"Praça da Liberdade, 149, 1 Andar, Liberdade, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/tanka-1-liberdade,-23.5552583333,-46.6353944444,Asiática
Pastel da Maria,30,"Brasileira, Comida de bar",Tatuapé,"Rua Emílio Mallet, 152, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/pastel-da-maria-tatuap%C3%A9,-23.5476666667,-46.5718333333,Comida de bar
Quartier Du Pain,50,Padaria,Jardim Paulista,"Alameda Lorena, 2019, Jardim Paulista, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/quartier-du-pain-jardim-paulista-zona-oeste,-23.5610000000,-46.6693333333,Padaria
Brodo,70,Brasileira,Itaim Bibi,"Avenida Comendador Miguel Calfat, 295, Itaim Bibi, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/brodo-itaim-bibi,-23.5928380000,-46.6755690000,Brasileira
Jelly Bread,45,Pastelaria,Pinheiros,"Avenida Cidade Jardim, 56/60, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/jelly-bread-pinheiros-zona-oeste,-23.5785000000,-46.6818333333,Pastelaria
My Sandwich,60,Fast food,Pinheiros,"Shopping Eldorado - Piso 3, Avenida Rebouças, 3970, Pinheiros, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/my-sandwich-pinheiros,-23.5725000000,-46.6958333333,Fast food
Pizzaria do Angelo,70,Pizza,Mooca,"Rua Sapucaia, 359, Mooca, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/pizzaria-do-angelo-mooca-zona-leste,-23.5511666667,-46.5920000000,Pizza
Barello Burger,70,"Brasileira, Americana",Vila Leopoldina,"Rua Barão da Passagem, 1265, Vila Leopoldina, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/barello-burger-1-vila-leopoldina-zona-oeste,-23.5246805556,-46.7329166667,Americana
Morango e Açaí,60,"Brasileira, Fast food",Tatuapé,"Rua Tuiuti, 1407, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/morango-e-a%C3%A7a%C3%AD-tatuap%C3%A9-zona-leste,-23.5377520000,-46.5754330000,Brasileira
Picanharia do Barão,120,"Brasileira, Bifes",Pari,"Rua Barão de Ladário, 1001, Pari, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/picanharia-do-barao-pari-centro,-23.5300000000,-46.6211666667,Brasileira
Ambar,30,"Bebidas, Comida de bar",Pinheiros,"Rua Cunha Gago, 129, Pinheiros, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/ambar-pinheiros,-23.5672960000,-46.6904940000,Comida de bar
Devassa,90,"Brasileira, Comida de bar",Jardim Paulista,"Rua Bela Cintra, 1579, Jardim Paulista, São Paulo 10000",https://www.zomato.com/pt/sao-paulo-sp/devassa-jardim-paulista-zona-oeste,-23.5595000000,-46.6650000000,Comida de bar
Carmen La Loca,80,"Espanhola, Tapas",Santo Amaro,"Rua Alexandre Dumas, 1152, Chácara Santo Antônio, Santo Amaro, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/carmen-la-loca-santo-amaro,-23.6330880000,-46.7024520000,Espanhola
D-Edge,120,Só bebidas,Barra Funda,"Avenida Auro Soares de Moura Andrade, 141, Barra Funda, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/d-edge-barra-funda,-23.5282694444,-46.6620722222,Bebidas
Marco Polo Gelateria & Caffé,50,"Gelados, Sobremesa, Pastelaria",Tatuapé,"Largo Nossa Senhora do Bom Parto, 57, Tatuapé, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/marco-polo-gelateria-caff%C3%A9-tatuap%C3%A9,-23.5481666667,-46.5686666667,Pastelaria
La Guapa,40,Sul Americana,Jardim Paulista,"Livraria da Vila, Alameda Lorena, 1731, Jardim Paulista, São Paulo",https://www.zomato.com/pt/sao-paulo-sp/la-guapa-jardim-paulista,-23.5626130000,-46.6674020000,Americana
Super Pizza Pan,60,Pizza,Vila Campesina,"Avenida Doutor Carlo de Morais Barros, 345, Vila Campesina, Osasco",https://www.zomato.com/pt/sao-paulo-sp/super-pizza-pan-vila-campesina-osasco,-23.5436666667,-46.7688333333,Pizza
Lourenço Garden,40,Brasileira,Itaim Bibi,"Rua Lourenço Marques, 245, Vila Olímpia, Itaim Bibi, São Paulo 04547100",https://www.zomato.com/pt/sao-paulo-sp/louren%C3%A7o-garden-itaim-bibi,-23.5982840000,-46.6854610000,Brasileira
